year,samplingLocation,sampColor,Lattitude,Longitude,dateRange,dateSample,fieldNumber,cropPhenology,plotID,Disease.Incidence,Disease.Severity
2019,Ishurdi,yellowWest,24.179329,89.004112,thirdSampling,Mon Mar 11 00:00:00 UTC 2019,2,ripening,IshurdiyellowWestthirdSampling2ripening,2,75
2019,Ishurdi,blueWest,24.154860,89.031950,thirdSampling,Mon Mar 11 00:00:00 UTC 2019,4,maturity,IshurdiblueWestthirdSampling4maturity,2,55
2019,Ishurdi,yellowWest,24.176060,89.004108,thirdSampling,Mon Mar 11 00:00:00 UTC 2019,1,ripening,IshurdiyellowWestthirdSampling1ripening,2,45
2019,Ishurdi,greenSouth,24.088647,89.100569,thirdSampling,Thu Mar 07 00:00:00 UTC 2019,1,ripening,IshurdigreenSouththirdSampling1ripening,0,0
2019,Ishurdi,greenSouth,24.065867,89.093612,thirdSampling,Thu Mar 07 00:00:00 UTC 2019,2,ripening,IshurdigreenSouththirdSampling2ripening,0,0
2019,Ishurdi,greenSouth,24.081457,89.092020,thirdSampling,Thu Mar 07 00:00:00 UTC 2019,3,ripening,IshurdigreenSouththirdSampling3ripening,0,0
2019,Ishurdi,greenSouth,24.081468,89.097924,thirdSampling,Thu Mar 07 00:00:00 UTC 2019,4,ripening,IshurdigreenSouththirdSampling4ripening,0,0
2019,Ishurdi,greenSouth,24.083135,89.101396,thirdSampling,Thu Mar 07 00:00:00 UTC 2019,5,ripening,IshurdigreenSouththirdSampling5ripening,0,0
2019,Ishurdi,greenSouth,24.078194,89.106660,thirdSampling,Thu Mar 07 00:00:00 UTC 2019,6,flowering,IshurdigreenSouththirdSampling6flowering,0,0
2019,Ishurdi,greenSouth,24.049029,89.066926,thirdSampling,Thu Mar 07 00:00:00 UTC 2019,7,maturity,IshurdigreenSouththirdSampling7maturity,0,0
2019,Ishurdi,greenSouth,24.049981,89.064627,thirdSampling,Thu Mar 07 00:00:00 UTC 2019,8,ripening,IshurdigreenSouththirdSampling8ripening,0,0
2019,Ishurdi,greenSouth,24.053240,89.061860,thirdSampling,Thu Mar 07 00:00:00 UTC 2019,9,flowering,IshurdigreenSouththirdSampling9flowering,0,0
2019,Ishurdi,greenSouth,24.073614,89.053281,thirdSampling,Thu Mar 07 00:00:00 UTC 2019,10,flowering,IshurdigreenSouththirdSampling10flowering,0,0
2019,Ishurdi,greenSouth,24.076015,89.055671,thirdSampling,Thu Mar 07 00:00:00 UTC 2019,11,ripening,IshurdigreenSouththirdSampling11ripening,0,0
2019,Ishurdi,greenNorth,24.208249,89.095284,thirdSampling,Fri Mar 08 00:00:00 UTC 2019,1,maturity,IshurdigreenNorththirdSampling1maturity,0,0
2019,Ishurdi,greenNorth,24.219125,89.095833,thirdSampling,Fri Mar 08 00:00:00 UTC 2019,2,maturity,IshurdigreenNorththirdSampling2maturity,0,0
2019,Ishurdi,greenNorth,24.240718,89.097552,thirdSampling,Fri Mar 08 00:00:00 UTC 2019,3,ripening,IshurdigreenNorththirdSampling3ripening,0,0
2019,Ishurdi,greenNorth,24.244876,89.071215,thirdSampling,Fri Mar 08 00:00:00 UTC 2019,4,maturity,IshurdigreenNorththirdSampling4maturity,0,0
2019,Ishurdi,greenNorth,24.246802,89.052764,thirdSampling,Fri Mar 08 00:00:00 UTC 2019,5,ripening,IshurdigreenNorththirdSampling5ripening,0,0
2019,Ishurdi,greenNorth,24.241208,89.022069,thirdSampling,Fri Mar 08 00:00:00 UTC 2019,6,ripening,IshurdigreenNorththirdSampling6ripening,0,0
2019,Ishurdi,greenNorth,24.243723,89.025372,thirdSampling,Fri Mar 08 00:00:00 UTC 2019,7,ripening,IshurdigreenNorththirdSampling7ripening,0,0
2019,Ishurdi,greenNorth,24.219292,89.009734,thirdSampling,Fri Mar 08 00:00:00 UTC 2019,8,ripening,IshurdigreenNorththirdSampling8ripening,0,0
2019,Ishurdi,greenNorth,24.222164,89.011839,thirdSampling,Fri Mar 08 00:00:00 UTC 2019,9,ripening,IshurdigreenNorththirdSampling9ripening,0,0
2019,Ishurdi,greenNorth,24.235822,89.015260,thirdSampling,Fri Mar 08 00:00:00 UTC 2019,10,ripening,IshurdigreenNorththirdSampling10ripening,0,0
2019,Ishurdi,greenNorth,24.212272,88.975996,thirdSampling,Fri Mar 08 00:00:00 UTC 2019,11,ripening,IshurdigreenNorththirdSampling11ripening,0,0
2019,Ishurdi,greenEast,24.107485,89.105138,thirdSampling,Sat Mar 09 00:00:00 UTC 2019,1,ripening,IshurdigreenEastthirdSampling1ripening,0,0
2019,Ishurdi,greenEast,24.109845,89.120358,thirdSampling,Sat Mar 09 00:00:00 UTC 2019,2,ripening,IshurdigreenEastthirdSampling2ripening,0,0
2019,Ishurdi,greenEast,24.107313,89.120281,thirdSampling,Sat Mar 09 00:00:00 UTC 2019,3,maturity,IshurdigreenEastthirdSampling3maturity,0,0
2019,Ishurdi,greenEast,24.115908,89.115589,thirdSampling,Sat Mar 09 00:00:00 UTC 2019,4,ripening,IshurdigreenEastthirdSampling4ripening,0,0
2019,Ishurdi,greenEast,24.137483,89.131485,thirdSampling,Sat Mar 09 00:00:00 UTC 2019,5,ripening,IshurdigreenEastthirdSampling5ripening,0,0
2019,Ishurdi,greenEast,24.138119,89.125973,thirdSampling,Sat Mar 09 00:00:00 UTC 2019,6,ripening,IshurdigreenEastthirdSampling6ripening,0,0
2019,Ishurdi,greenEast,24.147556,89.135216,thirdSampling,Sat Mar 09 00:00:00 UTC 2019,7,ripening,IshurdigreenEastthirdSampling7ripening,0,0
2019,Ishurdi,greenEast,24.161718,89.151155,thirdSampling,Sat Mar 09 00:00:00 UTC 2019,8,ripening,IshurdigreenEastthirdSampling8ripening,0,0
2019,Ishurdi,greenEast,24.158730,89.134434,thirdSampling,Sat Mar 09 00:00:00 UTC 2019,9,ripening,IshurdigreenEastthirdSampling9ripening,0,0
2019,Ishurdi,greenEast,24.187661,89.117844,thirdSampling,Sat Mar 09 00:00:00 UTC 2019,10,ripening,IshurdigreenEastthirdSampling10ripening,0,0
2019,Ishurdi,greenEast,24.189950,89.127446,thirdSampling,Sat Mar 09 00:00:00 UTC 2019,11,ripening,IshurdigreenEastthirdSampling11ripening,0,0
2019,Ishurdi,blueSouth,24.122067,89.050902,thirdSampling,Wed Mar 13 00:00:00 UTC 2019,1,ripening,IshurdiblueSouththirdSampling1ripening,0,0
2019,Ishurdi,blueSouth,24.122667,89.044579,thirdSampling,Wed Mar 13 00:00:00 UTC 2019,2,ripening,IshurdiblueSouththirdSampling2ripening,0,0
2019,Ishurdi,blueSouth,24.125243,89.038120,thirdSampling,Wed Mar 13 00:00:00 UTC 2019,3,ripening,IshurdiblueSouththirdSampling3ripening,0,0
2019,Ishurdi,blueSouth,24.131233,89.036619,thirdSampling,Wed Mar 13 00:00:00 UTC 2019,4,ripening,IshurdiblueSouththirdSampling4ripening,0,0
2019,Ishurdi,blueEast,24.153434,89.057672,thirdSampling,Sun Mar 10 00:00:00 UTC 2019,1,maturity,IshurdiblueEastthirdSampling1maturity,0,0
2019,Ishurdi,blueEast,24.158060,89.052815,thirdSampling,Sun Mar 10 00:00:00 UTC 2019,2,ripening,IshurdiblueEastthirdSampling2ripening,0,0
2019,Ishurdi,blueEast,24.164800,89.066522,thirdSampling,Sun Mar 10 00:00:00 UTC 2019,3,ripening,IshurdiblueEastthirdSampling3ripening,0,0
2019,Ishurdi,blueEast,24.166986,89.058373,thirdSampling,Sun Mar 10 00:00:00 UTC 2019,4,ripening,IshurdiblueEastthirdSampling4ripening,0,0
2019,Ishurdi,blueNorth,24.166865,89.030438,thirdSampling,Thu Mar 14 00:00:00 UTC 2019,1,ripening,IshurdiblueNorththirdSampling1ripening,0,0
2019,Ishurdi,blueNorth,24.171934,89.032558,thirdSampling,Thu Mar 14 00:00:00 UTC 2019,2,ripening,IshurdiblueNorththirdSampling2ripening,0,0
2019,Ishurdi,blueNorth,24.178515,89.036431,thirdSampling,Thu Mar 14 00:00:00 UTC 2019,3,ripening,IshurdiblueNorththirdSampling3ripening,0,0
2019,Ishurdi,blueNorth,24.175511,89.044385,thirdSampling,Thu Mar 14 00:00:00 UTC 2019,4,ripening,IshurdiblueNorththirdSampling4ripening,0,0
2019,Ishurdi,blueWest,24.146501,89.035220,thirdSampling,Mon Mar 11 00:00:00 UTC 2019,1,ripening,IshurdiblueWestthirdSampling1ripening,0,0
2019,Ishurdi,blueWest,24.151332,89.029059,thirdSampling,Mon Mar 11 00:00:00 UTC 2019,2,ripening,IshurdiblueWestthirdSampling2ripening,0,0
2019,Ishurdi,blueWest,24.157389,89.027574,thirdSampling,Mon Mar 11 00:00:00 UTC 2019,3,maturity,IshurdiblueWestthirdSampling3maturity,0,0
2019,Ishurdi,yellowSouth,24.107614,89.048973,thirdSampling,Wed Mar 13 00:00:00 UTC 2019,2,ripening,IshurdiyellowSouththirdSampling2ripening,0,0
2019,Ishurdi,yellowSouth,24.104576,89.055126,thirdSampling,Wed Mar 13 00:00:00 UTC 2019,3,ripening,IshurdiyellowSouththirdSampling3ripening,0,0
2019,Ishurdi,yellowSouth,24.106468,89.039268,thirdSampling,Wed Mar 13 00:00:00 UTC 2019,6,maturity,IshurdiyellowSouththirdSampling6maturity,0,0
2019,Ishurdi,yellowSouth,24.104259,89.034375,thirdSampling,Wed Mar 13 00:00:00 UTC 2019,7,maturity,IshurdiyellowSouththirdSampling7maturity,0,0
2019,Ishurdi,yellowEast,24.113196,89.105255,thirdSampling,Sun Mar 10 00:00:00 UTC 2019,2,ripening,IshurdiyellowEastthirdSampling2ripening,0,0
2019,Ishurdi,yellowEast,24.120863,89.089830,thirdSampling,Sun Mar 10 00:00:00 UTC 2019,3,maturity,IshurdiyellowEastthirdSampling3maturity,0,0
2019,Ishurdi,yellowEast,24.127318,89.095632,thirdSampling,Sun Mar 10 00:00:00 UTC 2019,4,ripening,IshurdiyellowEastthirdSampling4ripening,0,0
2019,Ishurdi,yellowEast,24.142267,89.108415,thirdSampling,Sun Mar 10 00:00:00 UTC 2019,5,ripening,IshurdiyellowEastthirdSampling5ripening,0,0
2019,Ishurdi,yellowEast,24.161871,89.096404,thirdSampling,Sun Mar 10 00:00:00 UTC 2019,6,ripening,IshurdiyellowEastthirdSampling6ripening,0,0
2019,Ishurdi,yellowEast,24.182117,89.081613,thirdSampling,Sun Mar 10 00:00:00 UTC 2019,7,ripening,IshurdiyellowEastthirdSampling7ripening,0,0
2019,Ishurdi,yellowNorth,24.191070,89.061542,thirdSampling,Thu Mar 14 00:00:00 UTC 2019,1,ripening,IshurdiyellowNorththirdSampling1ripening,0,0
2019,Ishurdi,yellowNorth,24.196610,89.070749,thirdSampling,Thu Mar 14 00:00:00 UTC 2019,2,ripening,IshurdiyellowNorththirdSampling2ripening,0,0
2019,Ishurdi,yellowNorth,24.201073,89.075615,thirdSampling,Thu Mar 14 00:00:00 UTC 2019,3,ripening,IshurdiyellowNorththirdSampling3ripening,0,0
2019,Ishurdi,yellowNorth,24.202147,89.041153,thirdSampling,Thu Mar 14 00:00:00 UTC 2019,4,ripening,IshurdiyellowNorththirdSampling4ripening,0,0
2019,Ishurdi,yellowNorth,24.203328,89.028811,thirdSampling,Thu Mar 14 00:00:00 UTC 2019,5,ripening,IshurdiyellowNorththirdSampling5ripening,0,0
2019,Ishurdi,yellowNorth,24.216009,89.012963,thirdSampling,Thu Mar 14 00:00:00 UTC 2019,6,ripening,IshurdiyellowNorththirdSampling6ripening,0,0
2019,Ishurdi,yellowNorth,24.213518,89.007087,thirdSampling,Thu Mar 14 00:00:00 UTC 2019,7,ripening,IshurdiyellowNorththirdSampling7ripening,0,0
2019,Ishurdi,yellowWest,24.187017,88.990814,thirdSampling,Mon Mar 11 00:00:00 UTC 2019,3,ripening,IshurdiyellowWestthirdSampling3ripening,0,0
2019,Ishurdi,yellowWest,24.177806,88.993912,thirdSampling,Mon Mar 11 00:00:00 UTC 2019,4,ripening,IshurdiyellowWestthirdSampling4ripening,0,0
2019,Ishurdi,greenWest,24.203304,88.964468,thirdSampling,Tue Mar 12 00:00:00 UTC 2019,2,maturity,IshurdigreenWestthirdSampling2maturity,0,0
2019,Ishurdi,greenWest,24.196349,88.968974,thirdSampling,Tue Mar 12 00:00:00 UTC 2019,8,maturity,IshurdigreenWestthirdSampling8maturity,0,0
2019,Ishurdi,greenWest,24.205375,88.972070,thirdSampling,Tue Mar 12 00:00:00 UTC 2019,9,maturity,IshurdigreenWestthirdSampling9maturity,0,0
2019,Jessore,blueNorth,23.2126134,89.1692377,firstSampling,Sat Feb 16 00:00:00 UTC 2019,1,ripening,JessoreblueNorthfirstSampling1ripening,0,0
2019,Jessore,blueNorth,23.2089389,89.1697166,firstSampling,Sat Feb 16 00:00:00 UTC 2019,2,flowering,JessoreblueNorthfirstSampling2flowering,0,0
2019,Jessore,blueNorth,23.2126134,89.1692377,firstSampling,Sat Feb 16 00:00:00 UTC 2019,3,flowering,JessoreblueNorthfirstSampling3flowering,0,0
2019,Jessore,blueNorth,23.2094332,89.1693062,firstSampling,Sat Feb 16 00:00:00 UTC 2019,4,flowering,JessoreblueNorthfirstSampling4flowering,0,0
2019,Jessore,blueNorth,23.2096296,89.1387456,firstSampling,Sat Feb 16 00:00:00 UTC 2019,5,flowering,JessoreblueNorthfirstSampling5flowering,0,0
2019,Jessore,blueNorth,23.2077175,89.1376264,firstSampling,Sat Feb 16 00:00:00 UTC 2019,6,ripening,JessoreblueNorthfirstSampling6ripening,0,0
2019,Jessore,blueNorth,23.209962,89.1424493,firstSampling,Sat Feb 16 00:00:00 UTC 2019,7,flowering,JessoreblueNorthfirstSampling7flowering,0,0
2019,Jessore,blueNorth,23.2109314,89.1427975,firstSampling,Sat Feb 16 00:00:00 UTC 2019,8,ripening,JessoreblueNorthfirstSampling8ripening,0,0
2019,Jessore,blueNorth,23.2075727,89.1429227,firstSampling,Sat Feb 16 00:00:00 UTC 2019,9,ripening,JessoreblueNorthfirstSampling9ripening,0,0
2019,Jessore,blueNorth,23.2083546,89.1488498,firstSampling,Sat Feb 16 00:00:00 UTC 2019,10,flowering,JessoreblueNorthfirstSampling10flowering,0,0
2019,Jessore,blueNorth,23.2078605,89.1491933,firstSampling,Sat Feb 16 00:00:00 UTC 2019,11,flowering,JessoreblueNorthfirstSampling11flowering,0,0
2019,Jessore,blueNorth,23.2084313,89.1505235,firstSampling,Sat Feb 16 00:00:00 UTC 2019,12,flowering,JessoreblueNorthfirstSampling12flowering,0,0
2019,Jessore,blueNorth,23.2004199,89.1350869,firstSampling,Sat Feb 16 00:00:00 UTC 2019,13,flowering,JessoreblueNorthfirstSampling13flowering,0,0
2019,Jessore,blueNorth,23.2075843,89.1355919,firstSampling,Sat Feb 16 00:00:00 UTC 2019,14,flowering,JessoreblueNorthfirstSampling14flowering,0,0
2019,Jessore,blueNorth,23.2079967,89.1363053,firstSampling,Sat Feb 16 00:00:00 UTC 2019,15,flowering,JessoreblueNorthfirstSampling15flowering,0,0
2019,Jessore,blueWest,23.2004199,89.1350869,firstSampling,Sat Feb 16 00:00:00 UTC 2019,1,flowering,JessoreblueWestfirstSampling1flowering,0,0
2019,Jessore,yellowNorth,23.209654,89.1366376,firstSampling,Sat Feb 16 00:00:00 UTC 2019,1,flowering,JessoreyellowNorthfirstSampling1flowering,0,0
2019,Jessore,yellowNorth,23.2142248,89.1415714,firstSampling,Sat Feb 16 00:00:00 UTC 2019,2,flowering,JessoreyellowNorthfirstSampling2flowering,0,0
2019,Jessore,yellowNorth,23.2088255,89.1368838,firstSampling,Sat Feb 16 00:00:00 UTC 2019,3,flowering,JessoreyellowNorthfirstSampling3flowering,0,0
2019,Jessore,yellowNorth,23.21422448,89.1415714,firstSampling,Sat Feb 16 00:00:00 UTC 2019,4,maturity,JessoreyellowNorthfirstSampling4maturity,0,0
2019,Jessore,yellowNorth,23.2168268,89.1409856,firstSampling,Sat Feb 16 00:00:00 UTC 2019,5,ripening,JessoreyellowNorthfirstSampling5ripening,0,0
2019,Jessore,yellowNorth,23.2284382,89.1546739,firstSampling,Sat Feb 16 00:00:00 UTC 2019,6,flowering,JessoreyellowNorthfirstSampling6flowering,0,0
2019,Jessore,yellowNorth,23.21862,89.1433392,firstSampling,Sat Feb 16 00:00:00 UTC 2019,7,heading,JessoreyellowNorthfirstSampling7heading,0,0
2019,Jessore,yellowNorth,23.214128,89.1339069,firstSampling,Sat Feb 16 00:00:00 UTC 2019,8,ripening,JessoreyellowNorthfirstSampling8ripening,0,0
2019,Jessore,yellowNorth,23.2155395,89.1345528,firstSampling,Sat Feb 16 00:00:00 UTC 2019,9,flowering,JessoreyellowNorthfirstSampling9flowering,0,0
2019,Jessore,yellowNorth,23.2157605,89.1345539,firstSampling,Sat Feb 16 00:00:00 UTC 2019,10,flowering,JessoreyellowNorthfirstSampling10flowering,0,0
2019,Jessore,yellowNorth,23.2161542,89.1339614,firstSampling,Sat Feb 16 00:00:00 UTC 2019,11,flowering,JessoreyellowNorthfirstSampling11flowering,0,0
2019,Jessore,yellowNorth,23.2144518,89.1349965,firstSampling,Sat Feb 16 00:00:00 UTC 2019,12,flowering,JessoreyellowNorthfirstSampling12flowering,0,0
2019,Jessore,yellowNorth,23.2155438,89.135588,firstSampling,Sat Feb 16 00:00:00 UTC 2019,13,heading,JessoreyellowNorthfirstSampling13heading,0,0
2019,Jessore,yellowWest,23.22501344,89.1089313,firstSampling,Sat Feb 16 00:00:00 UTC 2019,1,flowering,JessoreyellowWestfirstSampling1flowering,0,0
2019,Jessore,yellowWest,23.1675279,89.1030396,firstSampling,Thu Feb 14 00:00:00 UTC 2019,2,flowering,JessoreyellowWestfirstSampling2flowering,0,0
2019,Jessore,yellowWest,23.1682651,89.1042215,firstSampling,Thu Feb 14 00:00:00 UTC 2019,3,ripening,JessoreyellowWestfirstSampling3ripening,0,0
2019,Jessore,yellowWest,23.1675507,89.1045488,firstSampling,Thu Feb 14 00:00:00 UTC 2019,4,flowering,JessoreyellowWestfirstSampling4flowering,0,0
2019,Jessore,yellowWest,23.166986,89.1048169,firstSampling,Thu Feb 14 00:00:00 UTC 2019,5,heading,JessoreyellowWestfirstSampling5heading,0,0
2019,Jessore,yellowWest,23.1685496,89.1028348,firstSampling,Thu Feb 14 00:00:00 UTC 2019,6,flowering,JessoreyellowWestfirstSampling6flowering,0,0
2019,Jessore,yellowWest,23.165583,89.0971928,firstSampling,Thu Feb 14 00:00:00 UTC 2019,7,ripening,JessoreyellowWestfirstSampling7ripening,0,0
2019,Jessore,yellowWest,23.1667128,89.0972784,firstSampling,Thu Feb 14 00:00:00 UTC 2019,8,flowering,JessoreyellowWestfirstSampling8flowering,0,0
2019,Jessore,yellowWest,23.1671663,89.0981088,firstSampling,Thu Feb 14 00:00:00 UTC 2019,9,flowering,JessoreyellowWestfirstSampling9flowering,0,0
2019,Jessore,yellowWest,23.166613,89.0975056,firstSampling,Thu Feb 14 00:00:00 UTC 2019,10,flowering,JessoreyellowWestfirstSampling10flowering,0,0
2019,Jessore,yellowWest,23.166896,89.0969561,firstSampling,Thu Feb 14 00:00:00 UTC 2019,11,heading,JessoreyellowWestfirstSampling11heading,0,0
2019,Jessore,yellowWest,23.1447291,89.099327,firstSampling,Thu Feb 14 00:00:00 UTC 2019,12,flowering,JessoreyellowWestfirstSampling12flowering,0,0
2019,Jessore,yellowWest,23.1445219,89.0992983,firstSampling,Thu Feb 14 00:00:00 UTC 2019,13,flowering,JessoreyellowWestfirstSampling13flowering,0,0
2019,Jessore,yellowWest,23.1387413,89.0970955,firstSampling,Thu Feb 14 00:00:00 UTC 2019,14,flowering,JessoreyellowWestfirstSampling14flowering,0,0
2019,Jessore,yellowWest,23.22501344,89.1089313,firstSampling,Sat Feb 16 00:00:00 UTC 2019,1,heading,JessoreyellowWestfirstSampling1heading,0,0
2019,Jessore,greenNorth,23.2529653,89.1128363,firstSampling,Mon Feb 18 00:00:00 UTC 2019,1,flowering,JessoregreenNorthfirstSampling1flowering,0,0
2019,Jessore,greenNorth,23.25266,89.1064896,firstSampling,Mon Feb 18 00:00:00 UTC 2019,2,ripening,JessoregreenNorthfirstSampling2ripening,0,0
2019,Jessore,greenNorth,23.2524243,89.1058226,firstSampling,Mon Feb 18 00:00:00 UTC 2019,3,heading,JessoregreenNorthfirstSampling3heading,0,0
2019,Jessore,greenNorth,23.2519597,89.1044996,firstSampling,Mon Feb 18 00:00:00 UTC 2019,4,ripening,JessoregreenNorthfirstSampling4ripening,0,0
2019,Jessore,greenNorth,23.251974,89.1050059,firstSampling,Mon Feb 18 00:00:00 UTC 2019,5,heading,JessoregreenNorthfirstSampling5heading,0,0
2019,Jessore,greenNorth,23.2764055,89.1259021,firstSampling,Mon Feb 18 00:00:00 UTC 2019,6,flowering,JessoregreenNorthfirstSampling6flowering,0,0
2019,Jessore,greenNorth,23.2764913,89.1268083,firstSampling,Mon Feb 18 00:00:00 UTC 2019,7,flowering,JessoregreenNorthfirstSampling7flowering,0,0
2019,Jessore,greenNorth,23.2768967,89.1256406,firstSampling,Mon Feb 18 00:00:00 UTC 2019,8,flowering,JessoregreenNorthfirstSampling8flowering,0,0
2019,Jessore,greenNorth,23.2768668,89.1248843,firstSampling,Mon Feb 18 00:00:00 UTC 2019,9,ripening,JessoregreenNorthfirstSampling9ripening,0,0
2019,Jessore,greenNorth,23.2758569,89.1242113,firstSampling,Mon Feb 18 00:00:00 UTC 2019,10,ripening,JessoregreenNorthfirstSampling10ripening,0,0
2019,Jessore,greenNorth,23.2762476,89.1235226,firstSampling,Mon Feb 18 00:00:00 UTC 2019,11,ripening,JessoregreenNorthfirstSampling11ripening,0,0
2019,Jessore,greenNorth,23.2759145,89.1225483,firstSampling,Mon Feb 18 00:00:00 UTC 2019,12,flowering,JessoregreenNorthfirstSampling12flowering,0,0
2019,Jessore,greenNorth,23.2768641,89.1234541,firstSampling,Mon Feb 18 00:00:00 UTC 2019,13,flowering,JessoregreenNorthfirstSampling13flowering,0,0
2019,Jessore,greenNorth,23.2779828,89.1227057,firstSampling,Mon Feb 18 00:00:00 UTC 2019,14,flowering,JessoregreenNorthfirstSampling14flowering,0,0
2019,Jessore,greenNorth,23.2767615,89.1160263,firstSampling,Mon Feb 18 00:00:00 UTC 2019,15,flowering,JessoregreenNorthfirstSampling15flowering,0,0
2019,Jessore,greenNorth,23.276661,89.1151454,firstSampling,Mon Feb 18 00:00:00 UTC 2019,16,flowering,JessoregreenNorthfirstSampling16flowering,0,0
2019,Jessore,greenNorth,23.276922,89.1140941,firstSampling,Mon Feb 18 00:00:00 UTC 2019,17,ripening,JessoregreenNorthfirstSampling17ripening,0,0
2019,Jessore,greenNorth,23.772004,89.1136157,firstSampling,Mon Feb 18 00:00:00 UTC 2019,18,ripening,JessoregreenNorthfirstSampling18ripening,0,0
2019,Jessore,greenNorth,23.2774142,89.1141232,firstSampling,Mon Feb 18 00:00:00 UTC 2019,19,flowering,JessoregreenNorthfirstSampling19flowering,0,0
2019,Jessore,greenNorth,23.2765871,89.1123734,firstSampling,Mon Feb 18 00:00:00 UTC 2019,20,flowering,JessoregreenNorthfirstSampling20flowering,0,0
2019,Jessore,greenNorth,23.2770458,89.1113016,firstSampling,Mon Feb 18 00:00:00 UTC 2019,21,ripening,JessoregreenNorthfirstSampling21ripening,0,0
2019,Jessore,greenNorth,23.2781723,89.1114714,firstSampling,Mon Feb 18 00:00:00 UTC 2019,22,flowering,JessoregreenNorthfirstSampling22flowering,0,0
2019,Jessore,greenWest,23.190815,89.0578052,firstSampling,Tue Feb 19 00:00:00 UTC 2019,1,flowering,JessoregreenWestfirstSampling1flowering,0,0
2019,Jessore,greenWest,23.1914968,89.0577804,firstSampling,Tue Feb 19 00:00:00 UTC 2019,2,flowering,JessoregreenWestfirstSampling2flowering,0,0
2019,Jessore,greenWest,23.1907947,89.057808,firstSampling,Tue Feb 19 00:00:00 UTC 2019,3,flowering,JessoregreenWestfirstSampling3flowering,0,0
2019,Jessore,greenWest,23.1910742,89.0585138,firstSampling,Tue Feb 19 00:00:00 UTC 2019,4,flowering,JessoregreenWestfirstSampling4flowering,0,0
2019,Jessore,greenWest,23.11891098,89.0595627,firstSampling,Tue Feb 19 00:00:00 UTC 2019,5,flowering,JessoregreenWestfirstSampling5flowering,0,0
2019,Jessore,greenWest,23.1895016,89.0601206,firstSampling,Tue Feb 19 00:00:00 UTC 2019,6,ripening,JessoregreenWestfirstSampling6ripening,0,0
2019,Jessore,greenWest,23.187948,89.0596137,firstSampling,Tue Feb 19 00:00:00 UTC 2019,7,flowering,JessoregreenWestfirstSampling7flowering,0,0
2019,Jessore,greenWest,23.1882135,89.0590019,firstSampling,Tue Feb 19 00:00:00 UTC 2019,8,ripening,JessoregreenWestfirstSampling8ripening,0,0
2019,Jessore,greenWest,23.1953438,89.0537872,firstSampling,Tue Feb 19 00:00:00 UTC 2019,9,flowering,JessoregreenWestfirstSampling9flowering,0,0
2019,Jessore,greenWest,23.1953374,89.053805,firstSampling,Tue Feb 19 00:00:00 UTC 2019,10,flowering,JessoregreenWestfirstSampling10flowering,0,0
2019,Jessore,greenWest,23.1961435,89.0535231,firstSampling,Tue Feb 19 00:00:00 UTC 2019,11,flowering,JessoregreenWestfirstSampling11flowering,0,0
2019,Jessore,greenWest,23.1955999,89.0531559,firstSampling,Tue Feb 19 00:00:00 UTC 2019,12,ripening,JessoregreenWestfirstSampling12ripening,0,0
2019,Jessore,greenWest,23.1955832,89.0530804,firstSampling,Tue Feb 19 00:00:00 UTC 2019,13,flowering,JessoregreenWestfirstSampling13flowering,0,0
2019,Jessore,greenWest,23.1960038,89.0509,firstSampling,Tue Feb 19 00:00:00 UTC 2019,14,flowering,JessoregreenWestfirstSampling14flowering,0,0
2019,Jessore,greenWest,23.1958613,89.0513838,firstSampling,Tue Feb 19 00:00:00 UTC 2019,15,flowering,JessoregreenWestfirstSampling15flowering,0,0
2019,Jessore,greenWest,23.195202,89.053765,firstSampling,Tue Feb 19 00:00:00 UTC 2019,16,flowering,JessoregreenWestfirstSampling16flowering,0,0
2019,Jessore,greenWest,23.2084798,89.0528976,firstSampling,Tue Feb 19 00:00:00 UTC 2019,17,flowering,JessoregreenWestfirstSampling17flowering,0,0
2019,Jessore,greenWest,23.2076088,89.0533997,firstSampling,Tue Feb 19 00:00:00 UTC 2019,18,flowering,JessoregreenWestfirstSampling18flowering,0,0
2019,Jessore,greenWest,23.2078372,89.0534904,firstSampling,Tue Feb 19 00:00:00 UTC 2019,19,flowering,JessoregreenWestfirstSampling19flowering,0,0
2019,Jessore,greenWest,23.2130577,89.0480594,firstSampling,Tue Feb 19 00:00:00 UTC 2019,20,ripening,JessoregreenWestfirstSampling20ripening,0,0
2019,Jessore,greenWest,23.2125757,89.0485518,firstSampling,Tue Feb 19 00:00:00 UTC 2019,21,flowering,JessoregreenWestfirstSampling21flowering,0,0
2019,Jessore,greenWest,23.2125971,89.0485411,firstSampling,Tue Feb 19 00:00:00 UTC 2019,22,flowering,JessoregreenWestfirstSampling22flowering,0,0
2019,Jessore,blueNorth,23.2126134,89.1692377,secondSampling,Mon Feb 25 00:00:00 UTC 2019,1,ripening,JessoreblueNorthsecondSampling1ripening,0,0
2019,Jessore,blueNorth,23.2089389,89.1697166,secondSampling,Mon Feb 25 00:00:00 UTC 2019,2,ripening,JessoreblueNorthsecondSampling2ripening,0,0
2019,Jessore,blueNorth,23.2126134,89.1692377,secondSampling,Mon Feb 25 00:00:00 UTC 2019,3,ripening,JessoreblueNorthsecondSampling3ripening,0,0
2019,Jessore,blueNorth,23.2094332,89.1693062,secondSampling,Mon Feb 25 00:00:00 UTC 2019,4,ripening,JessoreblueNorthsecondSampling4ripening,0,0
